"GeneEnsembl","logFC","logCPM","LR","PValue","regulation","absLogFc","geneId","FDR"
"ENSG00000168137",-1.08198336901711,3.82643601692431,12.8448889653261,0.00033840229016259,"ns",1.08198336901711,"SETD5","1.77e-03"
"ENSG00000070061",-1.8339925195198,3.66769792244285,12.8289127142079,0.00034130403089941,"down",1.8339925195198,"ELP1","1.79e-03"
"ENSG00000035115",-1.42552515655291,3.2484371017479,12.7986961426011,0.000346861010219331,"ns",1.42552515655291,"SH3YL1","1.81e-03"
"ENSG00000105618",-1.05356471438024,3.63089147264201,12.7946948039249,0.0003476036862883,"ns",1.05356471438024,"PRPF31","1.81e-03"
"ENSG00000154719",-1.48337243599878,4.12644961114724,12.7636022765957,0.000353429591609161,"ns",1.48337243599878,"MRPL39","1.84e-03"
"ENSG00000077514",-1.59076300964117,3.09757125786098,12.7557656221632,0.000354913444902965,"down",1.59076300964117,"POLD3","1.85e-03"
"ENSG00000108826",-1.10096589510949,3.11395603572406,12.7432725002228,0.000357291993810541,"ns",1.10096589510949,"MRPL27","1.86e-03"
"ENSG00000100450",-1.38201814395969,4.41663964871476,12.7427046627875,0.000357400484789754,"ns",1.38201814395969,"GZMH","1.86e-03"
"ENSG00000156535",1.19259673137497,4.52465755465434,12.5981708634497,0.000386124440964087,"ns",1.19259673137497,"CD109","1.98e-03"
"ENSG00000164308",-1.89053231779168,4.96604892898526,12.5780311889619,0.000390307684584287,"down",1.89053231779168,"ERAP2","2.00e-03"
"ENSG00000108592",-1.48617379256399,3.97304024612329,12.539208077951,0.000398501154748679,"ns",1.48617379256399,"FTSJ3","2.04e-03"
"ENSG00000148688",-1.03812043045697,4.16186834952462,12.5267872414211,0.00040115899205239,"ns",1.03812043045697,"RPP30","2.05e-03"
"ENSG00000072506",-1.01649152644439,4.03505944356075,12.4993522035763,0.000407093150601869,"ns",1.01649152644439,"HSD17B10","2.08e-03"
"ENSG00000006114",-1.04929270496797,3.93255493499245,12.4716422791024,0.000413176675718181,"ns",1.04929270496797,"NA","2.10e-03"
"ENSG00000185621",1.19000686863807,3.65189042858925,12.4563104921919,0.00041658199394368,"ns",1.19000686863807,"LMLN","2.12e-03"
"ENSG00000184674",1.34832730744489,3.55086923669537,12.4433168871069,0.000419490141986065,"ns",1.34832730744489,"NA","2.13e-03"
"ENSG00000163527",-1.31879776860487,3.52429748131786,12.440203828266,0.000420189923711386,"ns",1.31879776860487,"STT3B","2.14e-03"
"ENSG00000039650",-1.45549930478665,3.11977864679146,12.4282377114197,0.000422890758687205,"ns",1.45549930478665,"PNKP","2.15e-03"
"ENSG00000139437",-1.45218659339141,3.05198181225544,12.362368194559,0.000438074657897022,"ns",1.45218659339141,"TCHP","2.21e-03"
"ENSG00000071073",-1.8758457656314,3.68557599980321,12.354082289822,0.000440023235924561,"down",1.8758457656314,"MGAT4A","2.22e-03"
"ENSG00000108270",-1.06989391154638,4.75138977945193,12.30978498232,0.000450589876448627,"ns",1.06989391154638,"NA","2.26e-03"
"ENSG00000166750",-1.33272093067181,3.09040055700485,12.3096657613806,0.000450618658087653,"ns",1.33272093067181,"SLFN5","2.26e-03"
"ENSG00000204469",-1.1001359666447,3.32400973216827,12.2901232987156,0.000455361651754324,"ns",1.1001359666447,"PRRC2A","2.29e-03"
"ENSG00000088035",-1.97881006672435,3.00028744538543,12.2701583194968,0.000460259222211906,"down",1.97881006672435,"ALG6","2.31e-03"
"ENSG00000108666",-1.72461669534662,3.00585508570098,12.237714423868,0.00046833161733352,"down",1.72461669534662,"C17orf75","2.34e-03"
"ENSG00000144136",-1.57290612920279,3.67847285541157,12.1808579283768,0.000482824324704325,"down",1.57290612920279,"SLC20A1","2.41e-03"
"ENSG00000177830",-1.31483480970316,3.70714613138578,12.1700648851352,0.000485626169284538,"ns",1.31483480970316,"CHID1","2.42e-03"
"ENSG00000071909",1.53499421054664,4.04911561530127,12.1475680626099,0.000491519147810812,"up",1.53499421054664,"MYO3B","2.44e-03"
"ENSG00000110344",-1.56557210334002,3.59813697167091,12.1148088935846,0.000500229644384967,"down",1.56557210334002,"UBE4A","2.48e-03"
"ENSG00000009413",-1.20877666717278,3.50369671615194,12.1048532754142,0.00050290753835934,"ns",1.20877666717278,"REV3L","2.49e-03"
"ENSG00000198626",1.01161851378618,5.35694447806713,12.1045173708274,0.000502998142955336,"ns",1.01161851378618,"RYR2","2.49e-03"
"ENSG00000179639",-1.72741743690749,3.62847044668692,12.0417532133863,0.000520220193398648,"down",1.72741743690749,"FCER1A","2.56e-03"
"ENSG00000139641",-1.49851453939269,5.12914193657682,12.0324313958803,0.000522828321691613,"ns",1.49851453939269,"ESYT1","2.58e-03"
"ENSG00000085265",-1.46533424613643,7.26451594416574,12.0259123056327,0.000524660121226094,"ns",1.46533424613643,"FCN1","2.58e-03"
"ENSG00000147687",-1.09393104367103,4.25171573870348,12.0175571382011,0.000527017316173353,"ns",1.09393104367103,"TATDN1","2.59e-03"
"ENSG00000115289",-1.30576331034195,3.18349578452197,11.9403678447726,0.000549306331966103,"ns",1.30576331034195,"PCGF1","2.69e-03"
"ENSG00000120948",-1.07872969641211,3.60848891544501,11.925311741279,0.000553763599821946,"ns",1.07872969641211,"TARDBP","2.71e-03"
"ENSG00000134242",-1.34829753559089,4.32835872835187,11.9230611863294,0.000554432992786699,"ns",1.34829753559089,"PTPN22","2.71e-03"
"ENSG00000163798",-1.01033447851458,4.69019536917637,11.9202293162633,0.00055527644981346,"ns",1.01033447851458,"SLC4A1AP","2.71e-03"
"ENSG00000169679",1.21702317890374,3.67746876662354,11.8143535634972,0.000587758356608506,"ns",1.21702317890374,"BUB1","2.85e-03"
"ENSG00000136286",-1.02972026363302,4.56800286029881,11.806263999904,0.000590317702115604,"ns",1.02972026363302,"MYO1G","2.86e-03"
"ENSG00000196139",-1.42243963083425,3.91976719850885,11.8055400818237,0.000590547280422867,"ns",1.42243963083425,"AKR1C3","2.86e-03"
"ENSG00000197323",-1.09588585203331,4.00058474385574,11.7902656518577,0.000595412381525301,"ns",1.09588585203331,"TRIM33","2.88e-03"
"ENSG00000026751",-1.3744513439283,3.12731729408419,11.7899329496661,0.000595518800596197,"ns",1.3744513439283,"SLAMF7","2.88e-03"
"ENSG00000106344",-1.20924485575617,3.60562355998417,11.7346123647872,0.000613483611566767,"ns",1.20924485575617,"RBM28","2.95e-03"
"ENSG00000112855",-1.55908751089998,3.19145151458615,11.6584910772334,0.000639101575148089,"down",1.55908751089998,"HARS2","3.06e-03"
"ENSG00000173145",-1.41173923743938,3.7795800392819,11.6576250916766,0.000639399147421792,"ns",1.41173923743938,"NOC3L","3.06e-03"
"ENSG00000115607",-1.87615118306716,3.15796818062244,11.6013749356564,0.00065903078495311,"down",1.87615118306716,"IL18RAP","3.14e-03"
"ENSG00000054611",-1.07848661513529,3.37992901502939,11.5358810648888,0.00068265717334256,"ns",1.07848661513529,"TBC1D22A","3.24e-03"
"ENSG00000100150",-1.21531312540875,3.11055038734484,11.5156518447386,0.000690126270826753,"ns",1.21531312540875,"DEPDC5","3.27e-03"
"ENSG00000250535",1.02596867444497,3.28324012027785,11.4990734563653,0.000696308910162788,"ns",1.02596867444497,"NA","3.29e-03"
"ENSG00000186314",1.19205885715804,3.05466114335659,11.3541085379468,0.000752812471219954,"ns",1.19205885715804,"PRELID2","3.54e-03"
"ENSG00000164902",-1.08873563928768,3.52474174020535,11.3498912260047,0.000754523881929654,"ns",1.08873563928768,"PHAX","3.54e-03"
"ENSG00000151304",-1.01800142256399,3.57432694342102,11.3032096157706,0.000773732216819792,"ns",1.01800142256399,"SRFBP1","3.62e-03"
"ENSG00000114013",-1.53620865126846,3.60947891793798,11.3009708200829,0.000774665745063772,"down",1.53620865126846,"CD86","3.63e-03"
"ENSG00000064763",1.27000735364166,3.16654465297991,11.2673614215674,0.000788817707503576,"ns",1.27000735364166,"FAR2","3.68e-03"
"ENSG00000100906",-1.07188812426926,5.30106254727626,11.1918462321374,0.000821575579550868,"ns",1.07188812426926,"NFKBIA","3.80e-03"
"ENSG00000106066",-1.43167347636166,6.18952500879957,11.174608068261,0.000829244110843417,"ns",1.43167347636166,"CPVL","3.83e-03"
"ENSG00000255002",1.49942612167329,3.96462927171896,11.1656833434745,0.000833242725851943,"ns",1.49942612167329,"LINC02324","3.85e-03"
"ENSG00000137672",1.16666951824232,3.80142972661651,11.1556880412743,0.000837744140240472,"ns",1.16666951824232,"TRPC6","3.87e-03"
"ENSG00000081721",-1.40627530470331,3.13320391193033,11.1518350150783,0.000839485918593677,"ns",1.40627530470331,"DUSP12","3.87e-03"
"ENSG00000198862",-1.33373892458334,3.83156545509332,11.0224822291724,0.000900134550714911,"ns",1.33373892458334,"LTN1","4.10e-03"
"ENSG00000053900",-1.50513585037613,4.27999023213716,11.0057297467323,0.000908306645895847,"down",1.50513585037613,"ANAPC4","4.13e-03"
"ENSG00000166902",-1.09170814151591,3.17998371485994,11.0014811810727,0.000910391052433545,"ns",1.09170814151591,"MRPL16","4.14e-03"
"ENSG00000163389",-1.68405067964812,3.00718260770468,10.8643539724826,0.000980329427233586,"down",1.68405067964812,"POGLUT1","4.40e-03"
"ENSG00000183207",-1.05480779980813,4.04613737383148,10.8326395948632,0.000997263672144382,"ns",1.05480779980813,"RUVBL2","4.46e-03"
"ENSG00000123737",-1.24034272479184,4.18856741519025,10.8310502428385,0.000998120066357241,"ns",1.24034272479184,"EXOSC9","4.47e-03"
"ENSG00000181991",-1.07746919318057,3.45104865283062,10.7337002740098,0.00105201867494203,"ns",1.07746919318057,"MRPS11","4.67e-03"
"ENSG00000121680",-1.22954465082371,3.33255995895956,10.6897849401519,0.00107728728881587,"ns",1.22954465082371,"PEX16","4.77e-03"
"ENSG00000135372",-1.41549579580466,3.92443201443842,10.6683325647198,0.00108985318158238,"ns",1.41549579580466,"NAT10","4.82e-03"
"ENSG00000156873",-1.0171782423215,3.62643632508604,10.6667082588034,0.00109081064797718,"ns",1.0171782423215,"PHKG2","4.82e-03"
"ENSG00000107937",-1.15223393904523,4.41504689214479,10.6466835643376,0.00110268458565327,"ns",1.15223393904523,"GTPBP4","4.87e-03"
"ENSG00000080603",-1.14526776590774,3.07067298853482,10.6311272850552,0.00111199908878458,"ns",1.14526776590774,"SRCAP","4.90e-03"
"ENSG00000136824",-1.01730628723677,4.29386902779613,10.6254541777083,0.00111541569969039,"ns",1.01730628723677,"SMC2","4.91e-03"
"ENSG00000106263",-1.30928829180404,3.60954684723719,10.6149352428629,0.0011217788212468,"ns",1.30928829180404,"EIF3B","4.93e-03"
"ENSG00000089154",-1.52363811084946,3.363874664868,10.6101981297039,0.00112465637971633,"down",1.52363811084946,"GCN1","4.94e-03"
"ENSG00000135636",1.51707460920392,3.61461738756288,10.6063140287551,0.00112702134691295,"up",1.51707460920392,"DYSF","4.95e-03"
"ENSG00000000419",-1.07527830916689,4.27843740795624,10.6036739365461,0.0011286317285243,"ns",1.07527830916689,"DPM1","4.96e-03"
"ENSG00000135951",-1.43979535300733,3.13957877625738,10.5794781704679,0.00114349932791543,"ns",1.43979535300733,"TSGA10","5.01e-03"
"ENSG00000198231",-1.26458268234828,3.22705286760316,10.5097564947284,0.00118745902238758,"ns",1.26458268234828,"DDX42","5.18e-03"
"ENSG00000156531",-1.00661644698605,3.43904011246554,10.4986331801814,0.0011946288159952,"ns",1.00661644698605,"PHF6","5.21e-03"
"ENSG00000260831",-1.2430020554677,4.61140786123816,10.4912475440548,0.00119941358462847,"ns",1.2430020554677,"NA","5.22e-03"
"ENSG00000115211",-1.15036720062328,3.6356161615343,10.4874329794826,0.00120189243169077,"ns",1.15036720062328,"EIF2B4","5.23e-03"
"ENSG00000179344",-1.44249019481408,4.555805449518,10.382687193888,0.00127202425887233,"ns",1.44249019481408,"HLA-DQB1","5.49e-03"
"ENSG00000168488",-1.03704433447785,3.23029250197031,10.3360765782735,0.00130455011894193,"ns",1.03704433447785,"ATXN2L","5.61e-03"
"ENSG00000175193",-1.06864867438903,4.24490909258618,10.3130743335529,0.00132091052334387,"ns",1.06864867438903,"PARL","5.68e-03"
"ENSG00000135597",-1.26143642776613,3.06656065335344,10.3068896230556,0.00132534473642442,"ns",1.26143642776613,"REPS1","5.69e-03"
"ENSG00000149577",-1.39880861408741,3.39776713861425,10.2696067298623,0.00135239627305664,"ns",1.39880861408741,"SIDT2","5.79e-03"
"ENSG00000197603",-1.11625877503482,3.40452649007338,10.2151359027091,0.00139292729305304,"ns",1.11625877503482,"CPLANE1","5.93e-03"
"ENSG00000134954",-1.16219228391664,3.0093638131409,10.2094904161042,0.0013971977459446,"ns",1.16219228391664,"ETS1","5.95e-03"
"ENSG00000136518",-1.25289641603084,3.93199234632829,10.1972916282292,0.00140647067838819,"ns",1.25289641603084,"ACTL6A","5.98e-03"
"ENSG00000135439",-1.26086790280879,3.06840702395461,10.1790838225513,0.00142042742484286,"ns",1.26086790280879,"AGAP2","6.03e-03"
"ENSG00000143224",-1.33042199875852,3.08198654581166,10.1730005599255,0.00142512158499036,"ns",1.33042199875852,"PPOX","6.04e-03"
"ENSG00000133030",-1.0359278472665,3.00298623456212,10.1319201377445,0.00145723525349744,"ns",1.0359278472665,"MPRIP","6.16e-03"
"ENSG00000155561",-1.37129198074598,3.88740812459059,10.1212434569925,0.00146570082379135,"ns",1.37129198074598,"NUP205","6.19e-03"
"ENSG00000142949",1.00966649615687,3.72198212979223,10.101151925129,0.00148176673546832,"ns",1.00966649615687,"PTPRF","6.24e-03"
"ENSG00000111641",-1.49853717139494,3.34448363373183,10.0791431928388,0.00149957047868683,"ns",1.49853717139494,"NOP2","6.31e-03"
"ENSG00000053501",-1.06830420721452,3.43043320634618,10.0484860443023,0.00152473195705885,"ns",1.06830420721452,"USE1","6.39e-03"
"ENSG00000138802",-1.08915301957231,3.35160077255822,10.0303266376884,0.00153983728465456,"ns",1.08915301957231,"SEC24B","6.44e-03"
"ENSG00000198793",-1.57807204162295,3.3991221249511,10.0211151204012,0.00154755744422533,"down",1.57807204162295,"MTOR","6.46e-03"
"ENSG00000143374",-1.51622536064946,3.21044773565192,10.0122667880435,0.0015550101330254,"down",1.51622536064946,"TARS2","6.49e-03"
"ENSG00000006712",-1.05811742263391,3.9870341812916,9.97041593372462,0.00159075552245906,"ns",1.05811742263391,"PAF1","6.61e-03"
"ENSG00000036257",-1.02715992111184,3.81691567776221,9.95329940219852,0.00160561376311219,"ns",1.02715992111184,"CUL3","6.66e-03"
"ENSG00000163918",-1.63567499574633,3.32119180260796,9.87639300473299,0.00167412803014181,"down",1.63567499574633,"RFC4","6.91e-03"
"ENSG00000047849",-1.018881049494,3.51831987687115,9.83623451437612,0.00171107406594173,"ns",1.018881049494,"MAP4","7.03e-03"
"ENSG00000172893",1.07153118926071,3.46804756537694,9.82886166670858,0.00171794636264403,"ns",1.07153118926071,"DHCR7","7.06e-03"
"ENSG00000163162",-1.31485904731393,3.32915290913107,9.8215506548441,0.00172478863894311,"ns",1.31485904731393,"RNF149","7.08e-03"
"ENSG00000196074",-1.43153378978585,3.26818825193757,9.7805128459178,0.00176371114017299,"ns",1.43153378978585,"SYCP2","7.21e-03"
"ENSG00000068394",-1.41866213904558,3.03536940486011,9.75131656169022,0.00179194332699988,"ns",1.41866213904558,"GPKOW","7.31e-03"
"ENSG00000213930",-1.05155571562967,3.02606416456561,9.72149272534665,0.00182125535308843,"ns",1.05155571562967,"GALT","7.41e-03"
"ENSG00000152457",-1.46645980183365,3.48404200813188,9.69524005445598,0.00184745946012168,"ns",1.46645980183365,"DCLRE1C","7.50e-03"
"ENSG00000213983",-1.00609306601976,4.43925162801204,9.68393462349115,0.00185886138320027,"ns",1.00609306601976,"AP1G2","7.54e-03"
"ENSG00000166855",-1.17860518572487,3.67986759561174,9.6093066133793,0.00193593726585638,"ns",1.17860518572487,"CLPX","7.78e-03"
"ENSG00000115368",-1.22191589307295,4.4201924143346,9.59576959276964,0.00195026166816137,"ns",1.22191589307295,"WDR75","7.84e-03"
"ENSG00000103811",-1.2424394032473,4.98335171538964,9.59454736529172,0.00195156026353443,"ns",1.2424394032473,"CTSH","7.84e-03"
"ENSG00000166986",-1.02428661454182,5.12864894750546,9.58689170024832,0.00195971423970262,"ns",1.02428661454182,"MARS1","7.86e-03"
"ENSG00000065833",1.20969796383294,3.99737832529926,9.57103679608342,0.00197671115715034,"ns",1.20969796383294,"ME1","7.92e-03"
"ENSG00000134759",-1.28796073354253,4.52244673402919,9.56806996548967,0.00197990824754415,"ns",1.28796073354253,"ELP2","7.93e-03"
"ENSG00000145388",-1.24631740133323,3.38794820913531,9.54460220145717,0.00200538283453738,"ns",1.24631740133323,"METTL14","8.02e-03"
"ENSG00000067704",-1.55790516378521,3.64311897711569,9.54111679653478,0.00200919453266202,"down",1.55790516378521,"IARS2","8.03e-03"
"ENSG00000164307",-1.09603388845416,3.97968490401319,9.51985024731545,0.00203261167874475,"ns",1.09603388845416,"ERAP1","8.11e-03"
"ENSG00000110077",-1.1244967450838,6.10153446582178,9.46102123821555,0.00209884187820443,"ns",1.1244967450838,"MS4A6A","8.33e-03"
"ENSG00000088451",-1.40195316894523,3.60941763098015,9.41431010496498,0.00215298551313896,"ns",1.40195316894523,"TGDS","8.51e-03"
"ENSG00000141076",-1.05437155553413,4.1250369326837,9.36033892396613,0.00221731141546364,"ns",1.05437155553413,"UTP4","8.71e-03"
"ENSG00000102781",1.04874574252633,3.92503167975439,9.35856662202288,0.00221945649412241,"ns",1.04874574252633,"KATNAL1","8.71e-03"
"ENSG00000143337",-1.17034950446152,3.81143541951549,9.30116748845182,0.00229007871955242,"ns",1.17034950446152,"TOR1AIP1","8.94e-03"
"ENSG00000058729",-1.23864000958682,3.47931648936186,9.29162046825138,0.00230204432997977,"ns",1.23864000958682,"RIOK2","8.97e-03"
"ENSG00000125450",-1.34234786883825,4.02950594072662,9.20426324066725,0.00241452153206203,"ns",1.34234786883825,"NUP85","9.29e-03"
"ENSG00000140983",-1.32451017494244,3.79028693348874,9.11519125186885,0.00253495451858519,"ns",1.32451017494244,"RHOT2","9.68e-03"
"ENSG00000130348",-1.25341684407016,3.54472031657179,9.0726486855783,0.00259460979204311,"ns",1.25341684407016,"QRSL1","9.87e-03"
"ENSG00000273143",1.1805346495056,3.25346384361163,9.03758243911598,0.00264485168364815,"ns",1.1805346495056,"NA","1.00e-02"
"ENSG00000136250",-1.10419240438896,5.93562684873469,9.02348181513472,0.00266533205006304,"ns",1.10419240438896,"AOAH","1.01e-02"
"ENSG00000081320",-1.01126163667685,4.10379869108414,8.96246389042983,0.00275582980975293,"ns",1.01126163667685,"STK17B","1.04e-02"
"ENSG00000163166",-1.16230551924393,3.67756013826084,8.96172299096241,0.00275694762686554,"ns",1.16230551924393,"IWS1","1.04e-02"
"ENSG00000185246",-1.30166774875099,4.02458561418932,8.94417995294991,0.00278355027069261,"ns",1.30166774875099,"PRPF39","1.05e-02"
"ENSG00000149187",-1.32224069217934,3.06646696756436,8.87924135863183,0.00288431373926589,"ns",1.32224069217934,"CELF1","1.08e-02"
"ENSG00000134905",-1.0771295195034,3.49790769081365,8.82019426214271,0.00297914947925058,"ns",1.0771295195034,"CARS2","1.11e-02"
"ENSG00000135972",-1.23073953112863,3.57004452781737,8.79911142901361,0.00301377293206385,"ns",1.23073953112863,"MRPS9","1.12e-02"
"ENSG00000113319",1.08309291160288,3.42146362873492,8.79419208312051,0.00302191041716474,"ns",1.08309291160288,"RASGRF2","1.13e-02"
"ENSG00000198945",-1.07754071146826,3.43297455116732,8.79227975312976,0.00302507977766899,"ns",1.07754071146826,"L3MBTL3","1.13e-02"
"ENSG00000007080",-1.02491184461922,3.04136226993874,8.78822116295892,0.0030318173912652,"ns",1.02491184461922,"CCDC124","1.13e-02"
"ENSG00000173588",-1.13844021027014,3.19730121590765,8.77266079720553,0.00305779053728881,"ns",1.13844021027014,"CEP83","1.14e-02"
"ENSG00000174032",1.12342367828007,3.6708671660622,8.76397211784814,0.00307239180066463,"ns",1.12342367828007,"SLC25A30","1.14e-02"
"ENSG00000052841",-1.04143692227428,5.16189952586792,8.75610376097657,0.00308567563366978,"ns",1.04143692227428,"TTC17","1.15e-02"
"ENSG00000138363",-1.11521081644103,4.67601507321884,8.73325412022264,0.0031245835163401,"ns",1.11521081644103,"ATIC","1.16e-02"
"ENSG00000008869",-1.11646998300595,4.50996710844302,8.73252449098904,0.00312583409351917,"ns",1.11646998300595,"HEATR5B","1.16e-02"
"ENSG00000142197",-1.3897693023398,3.091343684846,8.71880929418626,0.00314943666834981,"ns",1.3897693023398,"DOP1B","1.17e-02"
"ENSG00000160199",-1.10462693818051,3.1932972108795,8.71811873583525,0.00315062983211048,"ns",1.10462693818051,"PKNOX1","1.17e-02"
"ENSG00000197081",-1.51684622052413,3.38320456646749,8.65555006075249,0.00326066629532857,"down",1.51684622052413,"IGF2R","1.20e-02"
"ENSG00000094914",-1.00860190364464,4.25474799282703,8.64549349630859,0.00327871317819346,"ns",1.00860190364464,"AAAS","1.21e-02"
"ENSG00000167851",-1.10305306268442,3.99586153293536,8.62278907370614,0.00331983136546429,"ns",1.10305306268442,"CD300A","1.22e-02"
"ENSG00000009954",-1.04873460408349,3.12616994227616,8.60511587521879,0.00335220040178148,"ns",1.04873460408349,"BAZ1B","1.23e-02"
"ENSG00000104093",-1.31549280736388,3.30999152989801,8.54603066020508,0.00346276481138175,"ns",1.31549280736388,"DMXL2","1.26e-02"
"ENSG00000039523",-1.25166965425483,3.03600153896109,8.46914729114626,0.00361220722875539,"ns",1.25166965425483,"RIPOR1","1.31e-02"
"ENSG00000165688",-1.28448757245143,3.52864781936509,8.4387691436234,0.00367304775190394,"ns",1.28448757245143,"PMPCA","1.33e-02"
"ENSG00000128815",-1.09483137548974,4.19371712579689,8.30245241511292,0.00395915796149304,"ns",1.09483137548974,"WDFY4","1.42e-02"
"ENSG00000139668",-1.19107713983527,3.0041145495504,8.29827614836208,0.00396827279244965,"ns",1.19107713983527,"WDFY2","1.42e-02"
"ENSG00000196735",-1.29134028404804,3.96212395190765,8.26461646614176,0.00404252003905511,"ns",1.29134028404804,"HLA-DQA1","1.44e-02"
"ENSG00000138430",-1.03861378889806,4.78029083648245,8.26192533594028,0.00404851687744836,"ns",1.03861378889806,"OLA1","1.44e-02"
"ENSG00000214160",-1.04317175806103,3.82318730812788,8.23310505210416,0.00411330962888519,"ns",1.04317175806103,"ALG3","1.46e-02"
"ENSG00000104870",-1.22849883717846,4.5860030189617,8.22161794608304,0.00413942777360244,"ns",1.22849883717846,"FCGRT","1.47e-02"
"ENSG00000111203",-1.24495303533659,3.10264061254296,8.21424918854856,0.00415627086227722,"ns",1.24495303533659,"ITFG2","1.47e-02"
"ENSG00000038002",-1.38238505813103,3.42065397079865,8.17312798331109,0.00425155248897168,"ns",1.38238505813103,"AGA","1.50e-02"
"ENSG00000131269",-1.20572241179653,3.98663623168711,8.16891439800708,0.00426144050323792,"ns",1.20572241179653,"ABCB7","1.51e-02"
"ENSG00000124784",-1.0477589995917,4.41790310345158,8.15130038960419,0.00430302939351168,"ns",1.0477589995917,"RIOK1","1.52e-02"
"ENSG00000036448",-1.32982706693639,3.01939534307334,8.06429689240899,0.00451459908214031,"ns",1.32982706693639,"MYOM2","1.58e-02"
"ENSG00000116455",-1.11293195311687,3.08243743202032,8.05805327226365,0.00453018332338339,"ns",1.11293195311687,"WDR77","1.58e-02"
"ENSG00000197498",-1.04798507856448,3.90202774365785,7.96661126619846,0.00476480575195117,"ns",1.04798507856448,"RPF2","1.65e-02"
"ENSG00000112282",-1.41772014384458,3.63839982754335,7.94527705843409,0.00482130362169404,"ns",1.41772014384458,"MED23","1.66e-02"
"ENSG00000064886",-1.43972095472223,3.84418328699424,7.90559631320774,0.00492820931551892,"ns",1.43972095472223,"CHI3L2","1.69e-02"
"ENSG00000167613",-1.07935414566256,3.3669818912334,7.88385775294566,0.00498779704989013,"ns",1.07935414566256,"LAIR1","1.71e-02"
"ENSG00000107614",-1.09006940541596,3.09778756522992,7.79643536905782,0.00523494072872893,"ns",1.09006940541596,"TRDMT1","1.78e-02"
"ENSG00000069535",1.1035998713982,3.7860144842802,7.77567102278584,0.00529545422195066,"ns",1.1035998713982,"MAOB","1.80e-02"
"ENSG00000115970",-1.49173660567643,3.52454278554985,7.71531618789879,0.00547542689796446,"ns",1.49173660567643,"THADA","1.85e-02"
"ENSG00000034693",-1.0466499246375,3.38265105349048,7.61628744631658,0.00578434476032972,"ns",1.0466499246375,"PEX3","1.93e-02"
"ENSG00000116791",-1.12553580060963,3.31214193592105,7.52726239126143,0.00607721863713978,"ns",1.12553580060963,"CRYZ","2.01e-02"
"ENSG00000174851",-1.28226874816121,3.07845411707433,7.41249828424148,0.00647723168470965,"ns",1.28226874816121,"YIF1A","2.12e-02"
"ENSG00000142166",-1.04156298378193,4.74974635357555,7.39184357566462,0.0065520298844735,"ns",1.04156298378193,"IFNAR1","2.14e-02"
"ENSG00000074696",-1.10900590424809,3.62980348248296,7.37127920093027,0.00662737729032417,"ns",1.10900590424809,"HACD3","2.16e-02"
"ENSG00000151332",-1.0262432992911,3.07228042454188,7.34414189078818,0.00672816402885227,"ns",1.0262432992911,"MBIP","2.18e-02"
"ENSG00000130935",-1.087917222244,4.56688709733408,7.33083115924985,0.00677817029661592,"ns",1.087917222244,"NOL11","2.19e-02"
"ENSG00000079134",-1.15951733769143,4.26955312965552,7.29500829493325,0.00691464505922901,"ns",1.15951733769143,"THOC1","2.23e-02"
"ENSG00000118515",-1.53342466568813,3.26976840180465,7.27544215717518,0.00699036834125877,"down",1.53342466568813,"SGK1","2.25e-02"
"ENSG00000107551",-1.04935156671681,4.10144401057884,7.27166159119783,0.00700509695869633,"ns",1.04935156671681,"RASSF4","2.25e-02"
"ENSG00000130305",-1.15358291077821,3.18281635722576,7.22751458808925,0.00717945353320297,"ns",1.15358291077821,"NSUN5","2.30e-02"
"ENSG00000065526",-1.00217963477663,3.40644092188341,7.21867868026459,0.00721487972715905,"ns",1.00217963477663,"SPEN","2.31e-02"
"ENSG00000127951",-1.19326832553497,3.13970115730404,7.17595746096431,0.0073887004793682,"ns",1.19326832553497,"FGL2","2.35e-02"
"ENSG00000196549",1.68572428635923,3.22288393850591,6.99014232075257,0.00819598365149251,"up",1.68572428635923,"MME","2.58e-02"
"ENSG00000134987",-1.36251441804049,3.36091541641055,6.97645437148084,0.00825890750747157,"ns",1.36251441804049,"WDR36","2.59e-02"
"ENSG00000087303",1.13842595618506,3.18477669592614,6.94185736728926,0.00842016358373938,"ns",1.13842595618506,"NID2","2.63e-02"
"ENSG00000143624",-1.36765716329065,3.28161807983709,6.89324268005791,0.0086522175303524,"ns",1.36765716329065,"INTS3","2.69e-02"
"ENSG00000149262",-1.06653088742807,3.62960922146519,6.81334183862934,0.00904792790866255,"ns",1.06653088742807,"INTS4","2.80e-02"
"ENSG00000205336",-1.02641245423036,3.43906794831373,6.70609784443572,0.00960837552196426,"ns",1.02641245423036,"ADGRG1","2.94e-02"
"ENSG00000134222",-1.05311522609651,3.15686790355589,6.67306652952287,0.00978806343259039,"ns",1.05311522609651,"PSRC1","2.99e-02"
"ENSG00000145868",-1.20142662289566,3.48207360804698,6.64342252512942,0.00995225584140578,"ns",1.20142662289566,"FBXO38","3.03e-02"
"ENSG00000198276",-1.06585512083926,3.60142437976592,6.62743106706242,0.0100419988575232,"ns",1.06585512083926,"UCKL1","3.05e-02"
"ENSG00000215114",1.00915308478294,3.1391840793145,6.62597818934628,0.0100501933056126,"ns",1.00915308478294,"UBXN2B","3.05e-02"
"ENSG00000162869",-1.20176361018186,3.50844576964857,6.61467708223654,0.0101141677064338,"ns",1.20176361018186,"PPP1R21","3.06e-02"
